ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,query,qclass,label_service
1718640012.514871,CADlSvKQua2x4ygAg,192.168.1.4,38690.0,192.168.1.1,53.0,udp,vsp.ubuntu.com,1.0,https
1718640469.584203,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,24.24.211.18.in-addr.arpa,1.0,dns
1718640669.977454,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,102.24.211.18.in-addr.arpa,1.0,dns
1718640379.692753,CLkXtl25opZ8mtjcR4,192.168.1.4,35547.0,192.168.1.1,53.0,udp,228.kali.org,1.0,https
1718640267.1047,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,213.188.125.185.in-addr.arpa,1.0,dns
1718639990.843765,CoaH1HRJcz2xgf1T,192.168.1.4,47021.0,192.168.1.1,53.0,udp,lnc14.ubuntu.com,1.0,https
1718641787.72567,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,23.103.39.54.in-addr.arpa,1.0,dns
1718641761.949599,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,13.103.39.54.in-addr.arpa,1.0,dns
1718638626.300676,C0tG104R0Tvx1J5W73,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,prometheus._smb._tcp.local,1.0,https
1718639992.928834,CT6qsz4pBkQlQHiGv6,192.168.1.4,50931.0,192.168.1.1,53.0,udp,mx1.ubuntu.com,1.0,https
1718640338.622759,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,54.190.125.185.in-addr.arpa,1.0,dns
1718639979.677059,Cifu1QWy54paKG6We,192.168.1.4,55718.0,192.168.1.1,53.0,udp,cisteam1.ubuntu.com,1.0,https
1718640395.957423,CfOq2m4DvFMItPnJi1,192.168.1.4,57821.0,192.168.1.1,53.0,udp,nicc.kali.org,1.0,https
1718640542.265044,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,53.24.211.18.in-addr.arpa,1.0,dns
1718640382.974876,C47ybw2TPbKi2QRemj,192.168.1.4,53370.0,192.168.1.1,53.0,udp,bart.kali.org,1.0,https
1718639985.6165,CafnUe1riih9SL2jVl,192.168.1.4,57065.0,192.168.1.1,53.0,udp,grippe.ubuntu.com,1.0,https
1718640403.7044,CxK7vNiSL9N9s7ho2,192.168.1.4,47488.0,192.168.1.1,53.0,udp,testmark2.kali.org,1.0,https
1718639975.928964,Cg3x5w4Ii9cZKLppN4,192.168.1.4,35263.0,192.168.1.1,53.0,udp,ags3.ubuntu.com,1.0,https
1718639977.500025,CW9sTV26f3WbpHkZ57,192.168.1.4,47811.0,192.168.1.1,53.0,udp,belgien.ubuntu.com,1.0,https
1718640756.828304,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,136.24.211.18.in-addr.arpa,1.0,dns
1718641169.590454,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,40.49.39.54.in-addr.arpa,1.0,dns
1718640381.108293,CUYKO5FIv3pmjiMA1,192.168.1.4,32807.0,192.168.1.1,53.0,udp,980.kali.org,1.0,https
1718640404.355908,CTete91rkZmyWTCM4d,192.168.1.4,45054.0,192.168.1.1,53.0,udp,victims.kali.org,1.0,https
1718640393.126839,CsZjUk4vDqFC2GiN82,192.168.1.4,52716.0,192.168.1.1,53.0,udp,lnc01.kali.org,1.0,https
1718640391.670609,CLTRmt1BwyprTfsTNf,192.168.1.4,43806.0,192.168.1.1,53.0,udp,jfc-napl.kali.org,1.0,https
1718640342.289855,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,98.190.125.185.in-addr.arpa,1.0,dns
1718640389.002258,CECG7x3kDaMMK2uBHk,192.168.1.4,55141.0,192.168.1.1,53.0,udp,fsoffe.kali.org,1.0,https
1718639992.789502,Ci87t8VR72QwpBtR7,192.168.1.4,37412.0,192.168.1.1,53.0,udp,moniteur.ubuntu.com,1.0,https
1718641953.298729,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,88.103.39.54.in-addr.arpa,1.0,dns
1718640389.534015,Cspjw13enuzpp9bcIf,192.168.1.4,43231.0,192.168.1.1,53.0,udp,gwydion.kali.org,1.0,https
1718640398.432369,CUJMmz4ddNlVMhA6Ri,192.168.1.4,46995.0,192.168.1.1,53.0,udp,pgr.kali.org,1.0,https
1718640013.922403,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,1.91.189.91.in-addr.arpa,1.0,dns
1718641514.759431,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,174.49.39.54.in-addr.arpa,1.0,dns
1718640691.90176,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,111.24.211.18.in-addr.arpa,1.0,dns
1718640613.216347,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,80.24.211.18.in-addr.arpa,1.0,dns
1718640384.470257,CC9EJ74yeoOQYVywNd,192.168.1.4,60365.0,192.168.1.1,53.0,udp,ccdv.kali.org,1.0,https
1718641209.582805,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,55.49.39.54.in-addr.arpa,1.0,dns
1718640000.726977,CEVCEC4cdnH1BKmXna,192.168.1.4,34342.0,192.168.1.1,53.0,udp,royalpalace.ubuntu.com,1.0,https
1718641053.93859,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,251.24.211.18.in-addr.arpa,1.0,dns
1718640007.198904,Cv8xyWVtrMKzItAB9,192.168.1.4,34249.0,192.168.1.1,53.0,udp,socialezekerheid.ubuntu.com,1.0,https
1718642159.665837,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,168.103.39.54.in-addr.arpa,1.0,dns
1718640385.486475,CPS6HxjAJPASv5yJ6,192.168.1.4,60259.0,192.168.1.1,53.0,udp,conventioneu.kali.org,1.0,https
1718639995.020881,CVpnkPI2tdMt8lU1i,192.168.1.4,58134.0,192.168.1.1,53.0,udp,nr.ubuntu.com,1.0,https
1718640402.506124,C0bYWD2CRF4qOxpebd,192.168.1.4,44446.0,192.168.1.1,53.0,udp,sociaaltarief-acc.kali.org,1.0,https
1718642322.193394,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,231.103.39.54.in-addr.arpa,1.0,dns
1718642306.285676,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,224.103.39.54.in-addr.arpa,1.0,dns
1718641517.780902,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,175.49.39.54.in-addr.arpa,1.0,dns
1718641354.011603,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,111.49.39.54.in-addr.arpa,1.0,dns
1718640881.102316,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,184.24.211.18.in-addr.arpa,1.0,dns
1718642014.755829,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,111.103.39.54.in-addr.arpa,1.0,dns
1718640558.180571,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,59.24.211.18.in-addr.arpa,1.0,dns
1718641343.252905,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,107.49.39.54.in-addr.arpa,1.0,dns
1718640336.204296,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,25.190.125.185.in-addr.arpa,1.0,dns
1718640385.329312,CnTsZHykGHgtcp3i8,192.168.1.4,40586.0,192.168.1.1,53.0,udp,commerceexterieur.kali.org,1.0,https
1718640343.289764,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,110.190.125.185.in-addr.arpa,1.0,dns
1718641511.320189,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,172.49.39.54.in-addr.arpa,1.0,dns
1718640399.137636,C42fYe1U56hFBjqtm9,192.168.1.4,44142.0,192.168.1.1,53.0,udp,ppp4.kali.org,1.0,https
1718641098.225637,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,12.49.39.54.in-addr.arpa,1.0,dns
1718642234.492866,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,197.103.39.54.in-addr.arpa,1.0,dns
1718640604.187802,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,77.24.211.18.in-addr.arpa,1.0,dns
1718641519.069754,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,175.49.39.54.in-addr.arpa,1.0,dns
1718640343.539744,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,113.190.125.185.in-addr.arpa,1.0,dns
1718641560.334821,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,191.49.39.54.in-addr.arpa,1.0,dns
1718640251.925784,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,199.188.125.185.in-addr.arpa,1.0,dns
1718642146.336503,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,162.103.39.54.in-addr.arpa,1.0,dns
1718642106.786277,CI5Gjq240ldSmDonnk,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi._smb._tcp.local,1.0,https
1718640968.383046,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,218.24.211.18.in-addr.arpa,1.0,dns
1718640397.546149,CLsGYm4D1bgepQMQRc,192.168.1.4,35591.0,192.168.1.1,53.0,udp,onerva.kali.org,1.0,https
1718641899.137083,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,67.103.39.54.in-addr.arpa,1.0,dns
1718641032.42741,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,242.24.211.18.in-addr.arpa,1.0,dns
1718639981.594264,CQukJT2siCWgWkh9hb,192.168.1.4,36572.0,192.168.1.1,53.0,udp,dns1w.ubuntu.com,1.0,https
1718641050.056853,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,249.24.211.18.in-addr.arpa,1.0,dns
1718641841.91268,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,44.103.39.54.in-addr.arpa,1.0,dns
1718642330.147927,C95eq52aLWHVEC4iSl,192.168.1.4,32942.0,192.168.1.1,53.0,udp,70.70.80.144.in-addr.arpa,1.0,dns
1718640388.326165,Cn12lI1j5TK1UNHut5,192.168.1.4,52807.0,192.168.1.1,53.0,udp,fernandez.kali.org,1.0,https
1718640398.221197,Cc6njS2fNcy3QrseP3,192.168.1.4,33723.0,192.168.1.1,53.0,udp,pensioenagentschap.kali.org,1.0,https
1718640408.544814,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,1.24.211.18.in-addr.arpa,1.0,dns
1718641327.777181,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,101.49.39.54.in-addr.arpa,1.0,dns
1718640380.88142,C6ASU33cC36D27yPoc,192.168.1.4,36446.0,192.168.1.1,53.0,udp,861.kali.org,1.0,https
1718641645.001053,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,224.49.39.54.in-addr.arpa,1.0,dns
1718640163.019868,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,117.188.125.185.in-addr.arpa,1.0,dns
1718640323.353547,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,127.189.125.185.in-addr.arpa,1.0,dns
1718640224.113635,CFZnblVEQBWeYNfB3,fdb3:122f:e2ec:0:9a22:6eff:fe43:eec3,5353.0,ff02::fb,5353.0,udp,_service._amzn-alexa._tcp.local,1.0,https
1718641447.713135,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,148.49.39.54.in-addr.arpa,1.0,dns
1718641178.632639,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,43.49.39.54.in-addr.arpa,1.0,dns
1718640000.522936,Co6eld2N22m4GBrqV8,192.168.1.4,54681.0,192.168.1.1,53.0,udp,riziv-inami.ubuntu.com,1.0,https
1718640731.457257,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,126.24.211.18.in-addr.arpa,1.0,dns
1718640792.520134,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,149.24.211.18.in-addr.arpa,1.0,dns
1718641560.322308,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,191.49.39.54.in-addr.arpa,1.0,dns
1718391774.381038,CeBvEK3lUOtvqDAI31,192.168.1.4,58983.0,192.168.1.1,53.0,udp,4.1.168.192.in-addr.arpa,1.0,dns
1718642215.990881,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,189.103.39.54.in-addr.arpa,1.0,dns
1718642293.813747,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,220.103.39.54.in-addr.arpa,1.0,dns
1718639990.063183,C7NBHT2oTFsMVVai5k,192.168.1.4,53881.0,192.168.1.1,53.0,udp,lancelot.ubuntu.com,1.0,https
1718641199.266587,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,51.49.39.54.in-addr.arpa,1.0,dns
1718640398.081884,CIUQS53Mx8QV9b4wl2,192.168.1.4,40249.0,192.168.1.1,53.0,udp,pasteur.kali.org,1.0,https
1718641225.057446,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,61.49.39.54.in-addr.arpa,1.0,dns
1718640385.104375,CqJsm33pM3CBBfsjP3,192.168.1.4,52752.0,192.168.1.1,53.0,udp,clubdevenise.kali.org,1.0,https
1718640882.822217,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,185.24.211.18.in-addr.arpa,1.0,dns
1718640405.396158,CnsF063jCSTPDMFlDi,192.168.1.4,53579.0,192.168.1.1,53.0,udp,zdfagehalter.kali.org,1.0,https
1718643024.24048,CX44qy3WXX8klaFXQ9,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,prometheus.local,1.0,https
1718640400.406589,C0AGZG2mf4KzS7Kul5,192.168.1.4,33447.0,192.168.1.1,53.0,udp,reno.kali.org,1.0,https
1718641187.220414,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,47.49.39.54.in-addr.arpa,1.0,dns
1718642032.826956,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,118.103.39.54.in-addr.arpa,1.0,dns
1718641130.461909,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,25.49.39.54.in-addr.arpa,1.0,dns
1718641042.317448,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,246.24.211.18.in-addr.arpa,1.0,dns
1718641099.957178,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,13.49.39.54.in-addr.arpa,1.0,dns
1718642007.471785,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,109.103.39.54.in-addr.arpa,1.0,dns
1718640011.510511,CTQHcE4wXy06roFPJd,192.168.1.4,35358.0,192.168.1.1,53.0,udp,transis.ubuntu.com,1.0,https
1718640446.810731,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,16.24.211.18.in-addr.arpa,1.0,dns
1718642264.993669,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,208.103.39.54.in-addr.arpa,1.0,dns
1718640381.475852,Cqz5oQidTiUsxNEUk,192.168.1.4,43308.0,192.168.1.1,53.0,udp,aco.kali.org,1.0,https
1718641315.31312,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,96.49.39.54.in-addr.arpa,1.0,dns
1718639998.815497,CgntHt3u3dYl0fpEA8,192.168.1.4,52028.0,192.168.1.1,53.0,udp,pressreview.ubuntu.com,1.0,https
1718640389.841919,CFwQ553R2eIjhqCZV,192.168.1.4,41262.0,192.168.1.1,53.0,udp,hrf-m.kali.org,1.0,https
1718639976.390179,CXVUb71zgIBqiNwJ51,192.168.1.4,55703.0,192.168.1.1,53.0,udp,ambtenaren.ubuntu.com,1.0,https
1718640391.863659,CQRglF1MB6Qxff7jhh,192.168.1.4,40588.0,192.168.1.1,53.0,udp,jobsdev.kali.org,1.0,https
1718639997.27,Cp0pak22V6gptxvZj6,192.168.1.4,38960.0,192.168.1.1,53.0,udp,pdoed.ubuntu.com,1.0,https
1718639992.858354,C4Krlu1U8BCz7Zmk96,192.168.1.4,53915.0,192.168.1.1,53.0,udp,msiac.ubuntu.com,1.0,https
1718640012.490788,C6lHYi3waRDUzTqn5b,192.168.1.4,41492.0,192.168.1.1,53.0,udp,vrouwenpensioen.ubuntu.com,1.0,https
1718642097.773778,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,144.103.39.54.in-addr.arpa,1.0,dns
1718640381.334034,CWKC143gcFKTuQT497,192.168.1.4,58591.0,192.168.1.1,53.0,udp,about.kali.org,1.0,https
1718640011.893056,CU2VZ82A0Casrrg3fh,192.168.1.4,59713.0,192.168.1.1,53.0,udp,vbvcprr.ubuntu.com,1.0,https
1718639998.006643,C6288T2QXiayZ0eNwa,192.168.1.4,57617.0,192.168.1.1,53.0,udp,policelocale.ubuntu.com,1.0,https
1718640435.982845,CW0zpM1AjzklOmdaVj,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,_sftp-ssh._tcp.local,1.0,ssh
1718637832.649668,CxJaun30Zru15vkJgb,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,prometheus._smb._tcp.local,1.0,https
1718391993.503511,CdZ6F3YAJLZcyLMue,192.168.1.4,49615.0,192.168.1.1,53.0,udp,api.openweathermap.org,1.0,https
1718640386.060851,CRwDUs249ebMrnkzc9,192.168.1.4,53550.0,192.168.1.1,53.0,udp,di.kali.org,1.0,https
1718639997.66198,CymhcU1UqWKnyVdxy1,192.168.1.4,38713.0,192.168.1.1,53.0,udp,phimail.ubuntu.com,1.0,https
1718640470.014394,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,24.24.211.18.in-addr.arpa,1.0,dns
1718642293.371215,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,219.103.39.54.in-addr.arpa,1.0,dns
1718642110.673737,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,149.103.39.54.in-addr.arpa,1.0,dns
1718642288.224401,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,217.103.39.54.in-addr.arpa,1.0,dns
1718640378.683448,Czhnok1DviQ7M0Kkrl,192.168.1.4,52326.0,192.168.1.1,53.0,udp,nina.ns.cloudflare.com,1.0,https
1718640492.801982,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,33.24.211.18.in-addr.arpa,1.0,dns
1718641234.93087,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,65.49.39.54.in-addr.arpa,1.0,dns
1718640560.317621,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,59.24.211.18.in-addr.arpa,1.0,dns
1718644224.974092,CuvkUA2TLJGw889AM4,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi.local,1.0,https
1718641313.593689,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,96.49.39.54.in-addr.arpa,1.0,dns
1718639974.568761,CKbTUu2h6f3CgQzz12,192.168.1.4,33227.0,192.168.1.1,53.0,udp,925.ubuntu.com,1.0,https
1718639983.471101,C2ID7S295rTGlgqmY6,192.168.1.4,52911.0,192.168.1.1,53.0,udp,ext1.ubuntu.com,1.0,https
1718642146.766474,CZyjhS1OWHY7wxdcj5,192.168.1.4,33831.0,173.245.59.209,53.0,udp,163.103.39.54.in-addr.arpa,1.0,dns
1718640013.631876,C4JMdu2YbqdnTK6tNc,192.168.1.4,57455.0,192.168.1.1,53.0,udp,zensus2011.ubuntu.com,1.0,https
1718640000.817865,CJvxpX2dp134PXyr9b,192.168.1.4,58160.0,192.168.1.1,53.0,udp,rsvz.ubuntu.com,1.0,https
1718641963.633011,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,92.103.39.54.in-addr.arpa,1.0,dns
1718640399.712073,Ci7wmC7a6htnn0vTj,192.168.1.4,36556.0,192.168.1.1,53.0,udp,prodcom.kali.org,1.0,https
1718641114.142306,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,18.49.39.54.in-addr.arpa,1.0,dns
1718646604.170778,CDCt5m3Pl9bDj5rR54,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi.local,1.0,https
1718641055.215727,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,251.24.211.18.in-addr.arpa,1.0,dns
1718639977.684796,CzV5ra12qW6fwZvaVa,192.168.1.4,52628.0,192.168.1.1,53.0,udp,belmed-dev.ubuntu.com,1.0,https
1718640330.427694,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,212.189.125.185.in-addr.arpa,1.0,dns
1718641787.75158,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,23.103.39.54.in-addr.arpa,1.0,dns
1718643740.304726,CUaeHqkHVwdUQ8ci4,192.168.1.4,38570.0,192.168.1.1,53.0,udp,connectivity-check.ubuntu.com,1.0,https
1718639993.6148,CtYemB2qyCXZ1myRY1,192.168.1.4,49103.0,192.168.1.1,53.0,udp,ncas.ubuntu.com,1.0,https
1718640550.436166,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,56.24.211.18.in-addr.arpa,1.0,dns
1718639407.141244,CluJbF1OjCaUyo1znc,192.168.1.7,5353.0,224.0.0.251,5353.0,udp,narvi.local,1.0,https
1718641571.511446,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,196.49.39.54.in-addr.arpa,1.0,dns
1718640383.880597,CMwWn82oEo8GFS2pG1,192.168.1.4,59137.0,192.168.1.1,53.0,udp,budget.kali.org,1.0,https
1718640339.788919,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,68.190.125.185.in-addr.arpa,1.0,dns
1718641924.466514,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,76.103.39.54.in-addr.arpa,1.0,dns
1718640011.245674,CdA0po3TeKJOZ5GVje,192.168.1.4,52830.0,192.168.1.1,53.0,udp,testdiv.ubuntu.com,1.0,https
1718639983.81556,CsawlP3BUC1dQycj,192.168.1.4,56788.0,192.168.1.1,53.0,udp,fbz.ubuntu.com,1.0,https
1718640008.482711,CAieam2mSyoYUJiMci,192.168.1.4,57562.0,192.168.1.1,53.0,udp,sql3.ubuntu.com,1.0,https
1718641878.031347,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,58.103.39.54.in-addr.arpa,1.0,dns
1718641601.156702,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,207.49.39.54.in-addr.arpa,1.0,dns
1718640379.226515,CjJIZ53CE7HTGh9KX8,192.168.1.4,56521.0,192.168.1.1,53.0,udp,1168.kali.org,1.0,https
1718641024.259139,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,239.24.211.18.in-addr.arpa,1.0,dns
1718640848.845,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,171.24.211.18.in-addr.arpa,1.0,dns
1718640575.797585,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,65.24.211.18.in-addr.arpa,1.0,dns
1718641626.947702,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,217.49.39.54.in-addr.arpa,1.0,dns
1718640349.297454,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,182.190.125.185.in-addr.arpa,1.0,dns
1718641674.662566,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,236.49.39.54.in-addr.arpa,1.0,dns
1718640868.204464,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,179.24.211.18.in-addr.arpa,1.0,dns
1718639998.83837,COCTDm41jRPkkodhTd,192.168.1.4,53991.0,192.168.1.1,53.0,udp,princess-elisabeth.ubuntu.com,1.0,https
1718641839.345825,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,43.103.39.54.in-addr.arpa,1.0,dns
1718639998.145257,CwbHY4O9irVhusI9l,192.168.1.4,50664.0,192.168.1.1,53.0,udp,portal.ubuntu.com,1.0,https
1718639980.947383,CgaerPX3W4eKsSe06,192.168.1.4,34959.0,192.168.1.1,53.0,udp,dav.ubuntu.com,1.0,https
1718640402.556916,CTmRIl4MEYMe8eiFDh,192.168.1.4,43418.0,192.168.1.1,53.0,udp,sociale-zaken.kali.org,1.0,https
1718641606.757542,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,209.49.39.54.in-addr.arpa,1.0,dns
1718640378.554675,Ctlv1m38E9MEHASUf,192.168.1.4,54230.0,192.168.1.1,53.0,udp,alt1.aspmx.l.google.com,1.0,https
1718641361.735041,CsLsof2ArIdi4Rbw4b,192.168.1.4,59464.0,108.162.192.136,53.0,udp,114.49.39.54.in-addr.arpa,1.0,dns
1718641837.221693,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,43.103.39.54.in-addr.arpa,1.0,dns
1718640317.356428,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,55.189.125.185.in-addr.arpa,1.0,dns
1718641227.636259,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,62.49.39.54.in-addr.arpa,1.0,dns
1718640740.917865,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,130.24.211.18.in-addr.arpa,1.0,dns
1718641924.453567,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,76.103.39.54.in-addr.arpa,1.0,dns
