ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,duration,local_orig,client_initial_dcid,server_scid,history,proto,orig_bytes,resp_bytes,conn_state,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1722974202.036518,CQYXRm216vPdt7yI6e,192.168.1.4,50958,20.94.153.70,443,0.09209895130000001,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,40,143,SF,True,0,1,68,1,171,HTTPS
1722974171.962398,ClQ5KY8GbmMy6AAX2,192.168.1.4,56030,192.168.1.1,53,0.0025708675000000003,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,44,121,SF,True,0,1,72,1,149,DNS
1722974175.953155,C5eF0OQAxrlWh5cke,192.168.1.4,54230,15.197.193.217,443,3.2133538723,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,1854,4408,SF,False,0,10,2382,9,4884,HTTPS
1722974180.251702,CX88dEpQNA0ibcNXc,192.168.1.4,48510,3.234.31.129,443,3.2133538723,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,tcp,1854,4408,SF,False,0,10,2382,9,4884,HTTPS
1722974168.028463,CZ49GX32zj9Key9HK9,192.168.1.4,36910,192.168.1.1,53,3.2133538723,True,c9751231a3c93c3d,e9751231a3c93c3d,ShADadFf,udp,1854,4408,SF,False,0,10,2382,9,4884,DNS
1722974168.246829,C6av0r3C930BLXsArd,192.168.1.4,33901,192.168.1.1,53,0.0016419888,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,38,207,SF,True,0,1,66,1,235,DNS
1722974169.047622,C0cdwJ3HNV1EmNraRh,192.168.1.4,33827,192.168.1.1,53,0.0311751366,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,34,251,SF,True,0,1,62,1,279,DNS
1722974201.951611,CRmnDx42vFSzulmyKh,192.168.1.4,46558,192.168.1.1,53,0.0065028667,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,33,487,SF,True,0,1,61,1,515,DNS
1722974104.926237,CfnTIs3kObSAphBVi8,192.168.1.4,52227,142.251.167.157,443,0.0065028667,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,33,487,SF,True,0,1,61,1,515,HTTPS
1722974202.402471,COPAIO1N8iKiGtSNw7,192.168.1.4,56491,192.168.1.1,53,0.0028159618,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,33,377,SF,True,0,1,61,1,405,DNS
1722974168.24718,CFnqCs2Pm81gBLvo6,192.168.1.4,57963,192.168.1.1,53,0.0028159618,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,33,377,SF,True,0,1,61,1,405,DNS
1722974168.662762,CO9ntS19bWwwiYAes7,192.168.1.4,33790,13.107.42.14,443,0.0028159618,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,33,377,SF,True,0,1,61,1,405,HTTPS
1722974167.848209,CTaQnY15lafYvFU8E5,192.168.1.4,59243,192.168.1.1,53,0.0023920536,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,36,207,SF,True,0,1,64,1,235,DNS
1722974167.872005,CaHaTr3vaIWe5OPh21,192.168.1.4,49570,13.107.6.158,443,0.0023920536,True,c9751231a3c93c3d,e9751231a3c93c3d,Dd,udp,36,207,SF,True,0,1,64,1,235,HTTPS
1722974106.122673,CQeNW93lUkhKwXhwFa,192.168.1.4,48744,142.251.167.155,443,0.0023920536,True,0e49f4ab29021822,ee49f4ab29021822,IIiiihhhIHHhH,udp,36,207,SF,True,0,1,64,1,235,HTTPS
1722974168.649081,CO9ntS19bWwwiYAes7,192.168.1.4,33790,13.107.42.14,443,10.5232880116,True,0e49f4ab29021822,ee49f4ab29021822,ShADadFf,tcp,3452,5782,SF,False,0,18,4192,18,6514,HTTPS
1722974169.2763,C2ySbm2NQcjX8i4eck,192.168.1.4,57586,54.209.142.193,443,9.8919460773,True,0e49f4ab29021822,ee49f4ab29021822,ShADadFf,tcp,2622,6103,SF,False,0,15,3410,14,6839,HTTPS
1722974202.347841,CRqz651hNI4wDoTLUe,192.168.1.4,59559,192.168.1.1,53,0.0019478798,True,0e49f4ab29021822,ee49f4ab29021822,Dd,udp,33,90,SF,True,0,1,61,1,118,DNS
1722974104.245578,C2mHbH2ZD1aPpaUxIf,192.168.1.4,57312,172.253.63.155,443,0.0019478798,True,97531fb4b015f981,f7531fb4b015f981,IIiiiIhhhHHhH,udp,33,90,SF,True,0,1,61,1,118,HTTPS
1722974168.823402,CtsZeC2PoD1aAxxLtb,192.168.1.4,57399,192.168.1.1,53,0.0022549629,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,31,152,SF,True,0,1,59,1,180,DNS
1722974202.360984,CFbhRw2SjttQrLx2qd,192.168.1.4,49821,192.168.1.1,53,0.0022549629,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,31,152,SF,True,0,1,59,1,180,DNS
1722974201.951786,C2FEYr431W4bMNQUh2,192.168.1.4,58835,192.168.1.1,53,0.0022549629,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,31,152,SF,True,0,1,59,1,180,DNS
1722974167.821301,CF6Kgi3Q25NcxafWU3,192.168.1.4,57744,192.168.1.1,53,0.0022549629,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,31,152,SF,True,0,1,59,1,180,DNS
1722974178.556177,CRSPDhJWKu2ZNJFea,192.168.1.4,40312,192.168.1.1,53,0.1585240364,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,50,128,SF,True,0,1,78,1,156,DNS
1722974168.167134,CjMoKY3d2MP89HQmkb,192.168.1.4,35910,13.59.16.253,443,0.1585240364,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,50,128,SF,True,0,1,78,1,156,HTTPS
1722974169.075609,CRlGoWnJPwQ0Eref2,192.168.1.4,33626,35.190.43.134,443,0.0139460564,True,97531fb4b015f981,f7531fb4b015f981,ShR,tcp,0,0,RSTO,False,0,2,100,1,60,HTTPS
1722974174.699611,CXXheh2j6FZan2Y0yb,192.168.1.4,60021,192.168.1.1,53,0.0139460564,True,97531fb4b015f981,f7531fb4b015f981,ShR,udp,0,0,RSTO,False,0,2,100,1,60,DNS
1722974201.960853,CBXiy53TC9c1XIwJ28,192.168.1.4,55697,192.168.1.1,53,0.0139460564,True,97531fb4b015f981,f7531fb4b015f981,ShR,udp,0,0,RSTO,False,0,2,100,1,60,DNS
1722974168.624876,CDjsRbgwqErjyMBQj,192.168.1.4,44785,192.168.1.1,53,0.0139460564,True,97531fb4b015f981,f7531fb4b015f981,ShR,udp,0,0,RSTO,False,0,2,100,1,60,DNS
1722974168.508648,CexdZubgPX0uJkKMj,192.168.1.4,55883,192.168.1.1,53,0.0040481091,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,45,90,SF,True,0,1,73,1,118,DNS
1722974174.780317,CbNwEy2k9zvzTINWT1,192.168.1.4,45223,192.168.1.1,53,0.015518903700000001,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,43,383,SF,True,0,1,71,1,411,DNS
1722974175.378253,CT3s0p4BABDJR00426,192.168.1.4,44050,192.168.1.1,53,0.015518903700000001,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,43,383,SF,True,0,1,71,1,411,DNS
1722974168.748426,CHNHot2Qx1JWf1Rlaj,192.168.1.4,45571,192.168.1.1,53,0.015518903700000001,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,43,383,SF,True,0,1,71,1,411,DNS
1722974168.355361,C0GiFZYQoZ6kK9qf1,192.168.1.4,36712,192.168.1.1,53,0.0358760357,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,37,461,SF,True,0,1,65,1,489,DNS
1722974174.705466,Cf3z863A3WgF3Jrdtb,192.168.1.4,54282,23.73.207.138,443,0.0358760357,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,37,461,SF,True,0,1,65,1,489,HTTPS
1722974168.09908,CiqNVZkf0RyjGkyw1,192.168.1.4,47664,192.168.1.1,53,0.0358760357,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,37,461,SF,True,0,1,65,1,489,DNS
1722974174.701525,CVgtGg3YPdFLGfilV9,192.168.1.4,56840,192.168.1.1,53,0.0358760357,True,97531fb4b015f981,f7531fb4b015f981,Dd,udp,37,461,SF,True,0,1,65,1,489,DNS
1722974174.72838,Co7ObH3k8etXGiYPg,192.168.1.4,47652,63.140.39.130,443,4.4416539669,True,97531fb4b015f981,f7531fb4b015f981,ShADadFfR,tcp,5655,4680,SF,False,0,15,6419,13,5364,HTTPS
1722974107.384193,CMW6S339iCcWfW0oed,192.168.1.4,39985,64.233.180.149,443,4.4416539669,True,1b91c342e7b70814,fb91c342e7b70814,IIiiiIhhhHH,tcp,5655,4680,SF,False,0,15,6419,13,5364,HTTPS
1722974168.636947,ClbqSm41SmKncYdUXf,192.168.1.4,42885,192.168.1.1,53,0.0158669949,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,38,116,SF,True,0,1,66,1,144,DNS
1722974175.324285,CQIenq3gJ2sj3nUGnf,192.168.1.4,38850,192.168.1.1,53,0.0158669949,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,38,116,SF,True,0,1,66,1,144,DNS
1722974168.673128,CrTevd2u7vc2y89eWe,192.168.1.4,56398,192.168.1.1,53,0.0172560215,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,46,127,SF,True,0,1,74,1,155,DNS
1722974202.90231,ClAbhFnlyeiODXlmk,192.168.1.4,49542,192.168.1.1,53,0.0011701584,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,45,90,SF,True,0,1,73,1,118,DNS
1722974175.882257,CbFUSV3uvtINJ5HBxe,192.168.1.4,35991,192.168.1.1,53,0.017539024400000002,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,71,228,SF,True,0,1,99,1,256,DNS
1722974175.922027,CRkmrj3fgKetOcSBs,192.168.1.4,43835,192.168.1.1,53,0.0018727779,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,483,SF,True,0,1,61,1,511,DNS
1722974175.913801,CxAQ1y1XSugrDRVlOi,192.168.1.4,44631,192.168.1.1,53,0.0018727779,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,483,SF,True,0,1,61,1,511,DNS
1722974168.059869,CxapXnmyv9QxIq4A9,192.168.1.4,48317,192.168.1.1,53,0.0018727779,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,483,SF,True,0,1,61,1,511,DNS
1722974168.107248,CtvBxd4o4CSJyp1IS4,192.168.1.4,35712,172.253.63.138,443,11.0609970093,True,1b91c342e7b70814,fb91c342e7b70814,ShADadFf,tcp,2513,13324,SF,False,0,17,3405,17,14216,HTTPS
1722974197.716917,CGdBlW1KxAeqxI2A46,192.168.1.4,39899,192.168.1.1,53,11.0609970093,True,1b91c342e7b70814,fb91c342e7b70814,ShADadFf,udp,2513,13324,SF,False,0,17,3405,17,14216,DNS
1722974203.493699,CWANjP3Y3RvbA0Augb,192.168.1.4,32982,31.13.71.7,443,11.0609970093,True,1b91c342e7b70814,fb91c342e7b70814,ShADadFf,udp,2513,13324,SF,False,0,17,3405,17,14216,HTTPS
1722974202.388118,CnTQyjiKaCbJhQFrg,192.168.1.4,57922,64.233.180.120,443,11.0609970093,True,1b91c342e7b70814,fb91c342e7b70814,ShADadFf,udp,2513,13324,SF,False,0,17,3405,17,14216,HTTPS
1722974167.871331,C3qI0B3TxbZSZUDzN2,192.168.1.4,36266,192.168.1.1,53,0.0024740696,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,27,104,SF,True,0,1,55,1,132,DNS
1722974168.410547,CskXe72hMDAIRLgqF8,192.168.1.4,33678,3.166.192.14,443,0.0024740696,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,27,104,SF,True,0,1,55,1,132,HTTPS
1722974168.723486,CoZl9A20sOYxLWbELc,192.168.1.4,55004,192.168.1.1,53,0.0024740696,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,27,104,SF,True,0,1,55,1,132,DNS
1722974169.051291,Cvnvaq54JZpHa8cE5,192.168.1.4,54369,192.168.1.1,53,0.0031440258000000002,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,164,SF,True,0,1,61,1,192,DNS
1722974202.876197,CV3a5b3mes24n8VAek,192.168.1.4,38501,192.168.1.1,53,0.0031440258000000002,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,164,SF,True,0,1,61,1,192,DNS
1722974168.361767,ClUoHn3GQMptttcqnh,192.168.1.4,38536,3.223.234.57,443,0.0031440258000000002,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,164,SF,True,0,1,61,1,192,HTTPS
1722974168.356131,Cqw46C4SwHQnk3ZSj6,192.168.1.4,41467,192.168.1.1,53,0.0031440258000000002,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,33,164,SF,True,0,1,61,1,192,DNS
1722974167.848648,CQkO5i3ax0ACpQGMnc,192.168.1.4,41828,192.168.1.1,53,0.0191290379,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,29,415,SF,True,0,1,57,1,443,DNS
1722974106.191577,C0WQe1yozbAkOBq0d,192.168.1.4,47615,142.251.16.148,443,0.0191290379,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,29,415,SF,True,0,1,57,1,443,HTTPS
1722974167.980873,Cb9oG3DjvTVv7dhIf,192.168.1.4,39636,18.238.4.9,443,11.1859858036,True,1b91c342e7b70814,fb91c342e7b70814,ShADadFf,tcp,2414,6725,SF,False,0,15,3202,14,7461,HTTPS
1722974202.124087,CgD4He679RtZUwknc,192.168.1.4,58386,142.251.16.119,443,11.1859858036,True,1b91c342e7b70814,fb91c342e7b70814,ShADadFf,tcp,2414,6725,SF,False,0,15,3202,14,7461,HTTPS
1722974126.594283,CE7YcO8YQPiXgkCKk,192.168.1.4,49150,142.251.16.157,443,0.0699038506,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,4027,8740,SF,False,0,7,4223,10,9020,HTTPS
1722974202.124872,C8U9RC10eJBIXk8TN1,192.168.1.4,40938,142.251.179.94,443,0.0699038506,True,1b91c342e7b70814,fb91c342e7b70814,Dd,udp,4027,8740,SF,False,0,7,4223,10,9020,HTTPS
